subjectLabel,relation,objectLabel
Kingdom of the Netherlands,official language,Dutch
Kingdom of the Netherlands,flag,flag of the Netherlands
Kingdom of the Netherlands,capital,Amsterdam
Kingdom of the Netherlands,anthem,Wilhelmus
Kingdom of the Netherlands,head of state,Willem-Alexander of the Netherlands
Kingdom of the Netherlands,head of government,Mark Rutte
Kingdom of the Netherlands,continent,Europe
Kingdom of the Netherlands,part of,European Economic Area
Kingdom of the Netherlands,different from,Netherlands
Kingdom of the Netherlands,located in time zone,Atlantic Time Zone
Kingdom of the Netherlands,highest point,Mount Scenery
Kingdom of the Netherlands,office held by head of government,Prime Minister of the Netherlands
Kingdom of the Netherlands,history of topic,history of the Netherlands
Kingdom of the Netherlands,driving side,right
State of Palestine,continent,Asia
State of Palestine,official language,Arabic
State of Palestine,founded by,Palestine Liberation Organization
State of Palestine,named after,Palestine
State of Palestine,currency,new shekel
State of Palestine,executive body,Palestinian National Authority
State of Palestine,ethnic group,Palestinians
State of Palestine,legislative body,Palestinian Legislative Council
State of Palestine,head of government,Mohammad Shtayyeh
State of Palestine,archives at,Palestine National Archives
State of Palestine,has part(s),Israeli-occupied territories
State of Palestine,lowest point,Dead Sea
State of Palestine,located in/on physical feature,Palestine
State of Palestine,replaces,Palestinian National Authority
State of Palestine,location of formation,Algiers
Australia,economy of topic,economy of Australia
Australia,demographics of topic,demographics of Australia
Peru,driving side,right
Peru,office held by head of state,President of Peru
Peru,history of topic,history of Peru
Aruba,continent,South America
Aruba,head of state,Willem-Alexander of the Netherlands
Aruba,diplomatic relation,United States of America
Aruba,follows,Netherlands Antilles
Aruba,currency,Aruban florin
Aruba,shares border with,Falcón
Aruba,headquarters location,Kingdom of the Netherlands
Aruba,located in/on physical feature,Caribbean
Aruba,highest point,Mount Jamanota
Aruba,capital,Oranjestad
Aruba,located in the administrative territorial entity,Kingdom of the Netherlands
Aruba,located in time zone,Atlantic Time Zone
Aruba,central bank,Central Bank of Aruba
Aruba,patron saint,Saint David
Aruba,driving side,right
China,continent,Asia
Sint Maarten,follows,Netherlands Antilles
Sint Maarten,continent,North America
Sint Maarten,located in the administrative territorial entity,Kingdom of the Netherlands
Sint Maarten,twinned administrative body,Tallahassee
Sint Maarten,capital,Philipsburg
Sint Maarten,currency,Netherlands Antillean guilder
Sint Maarten,named after,Saint Martin
Sint Maarten,located in/on physical feature,Saint Martin
Sint Maarten,replaces,Netherlands Antilles
Sint Maarten,driving side,right
Argentina,official religion,Catholic Church
Sint Maarten,patron saint,Martin of Tours
Argentina,central bank,Central Bank of Argentina
Argentina,replaces,United Provinces of the Río de la Plata
Sint Maarten,located in time zone,Atlantic Time Zone
Sint Maarten,country,Kingdom of the Netherlands
Argentina,history of topic,history of Argentina
Argentina,driving side,right
Argentina,economy of topic,economy of Argentina
Peru,continent,South America
Peru,flag,flag of Peru
Peru,capital,Lima
Peru,currency,Nuevo sol
Peru,basic form of government,republic
Peru,highest judicial authority,Constitutional Court of Peru
Peru,legislative body,Congress of the Republic of Peru
Peru,head of state,Dina Boluarte
Peru,head of government,Dina Boluarte
Peru,ethnic group,Peruvians
Peru,central bank,Central Reserve Bank of Peru
Peru,office held by head of government,President of Peru
Peru,highest point,Huascarán
Kingdom of Denmark,continent,Europe
Kingdom of Denmark,flag,flag of Denmark
Kingdom of Denmark,currency,Danish krone
Kingdom of Denmark,head of government,Mette Frederiksen
Kingdom of Denmark,capital,Copenhagen
Kingdom of Denmark,legislative body,Folketing
Kingdom of Denmark,head of state,Frederik X of Denmark
Kingdom of Denmark,highest judicial authority,Supreme Court of Denmark
Kingdom of Denmark,different from,Denmark
Kingdom of Denmark,central bank,Danmarks Nationalbank
Kingdom of Denmark,public holiday,Yule
Kingdom of Denmark,history of topic,history of Denmark
Kingdom of Denmark,driving side,right
Kingdom of Denmark,lowest point,Lammefjord
Kingdom of Denmark,highest point,Gunnbjørn Fjeld
Kingdom of Denmark,located in time zone,Atlantic Time Zone
Chad,central bank,Bank of Central African States
Chad,lowest point,Bodélé Depression
Chad,driving side,right
Chad,located in/on physical feature,Sahel
Chad,highest point,Emi Koussi
New Zealand,continent,Insular Oceania
New Zealand,shares border with,Australia
New Zealand,head of state,Charles III of the United Kingdom
New Zealand,named after,Zeeland
New Zealand,capital,Wellington
New Zealand,anthem,God Defend New Zealand
New Zealand,currency,New Zealand dollar
New Zealand,highest judicial authority,Supreme Court of New Zealand
New Zealand,flag,flag of New Zealand
New Zealand,head of government,Christopher Luxon
New Zealand,legislative body,New Zealand Parliament
New Zealand,executive body,Government of New Zealand
New Zealand,highest point,Aoraki / Mount Cook
New Zealand,part of,Australasia
Cambodia,continent,Asia
Cambodia,official language,Khmer
New Zealand,significant event,Statute of Westminster 1931
Cambodia,basic form of government,constitutional monarchy
Cambodia,capital,Phnom Penh
Cambodia,currency,riel
Cambodia,flag,flag of Cambodia
Cambodia,head of state,Norodom Sihamoni
Cambodia,head of government,Hun Manet
Cambodia,significant event,Internet censorship
Cambodia,located in/on physical feature,Southeast Asia
Cambodia,part of,Southeast Asia
Cambodia,central bank,National Bank of Cambodia
Cambodia,highest point,Phnom Aural
Chad,continent,Africa
Chad,capital,N'Djamena
Chad,located in or next to body of water,Lake Chad
Chad,twinned administrative body,Aisai
Chad,flag,flag of Chad
Chad,named after,Lake Chad
Chad,head of government,Idriss Déby
Chad,currency,Central African CFA franc
Chad,head of state,Mahamat Déby Itno
Chad,part of,Central Africa
East Timor,currency,United States dollar
East Timor,continent,Asia
East Timor,head of state,José Ramos-Horta
East Timor,capital,Dili
East Timor,head of government,Xanana Gusmão
East Timor,flag,flag of East Timor
East Timor,part of,Southeast Asia
East Timor,replaces,Portuguese Timor
East Timor,lowest point,Timor Sea
East Timor,highest point,Tatamailau
India,named after,Indus River
India,legislative body,Parliament of India
India,follows,British Raj
India,flag,Flag of India
India,highest judicial authority,Supreme Court of India
State of Palestine,central bank,Palestine Monetary Authority
State of Palestine,production statistics,olive
State of Palestine,described by source,Encyclopædia Britannica Online
State of Palestine,has characteristic,occupied territory
State of Palestine,driving side,right
State of Palestine,owner of,The Palestinian Museum
State of Palestine,highest point,Mount Nabi Yunis
New Zealand,lowest point,Taieri Plain
New Zealand,central bank,Reserve Bank of New Zealand
New Zealand,history of topic,history of New Zealand
New Zealand,has part(s),Waiheke Island
India,capital,New Delhi
India,top-level Internet domain,.in
India,continent,Asia
India,head of government,Narendra Modi
India,currency,Indian rupee
India,head of state,Droupadi Murmu
Chad,madhhab,Malikism
Cambodia,official religion,Buddhism
Cambodia,lowest point,Gulf of Thailand
Cambodia,driving side,right
India,economy of topic,economy of India
India,different from,independent music
India,office held by head of state,President of India
India,studied in,Indology
India,history of topic,history of India
India,culture,culture of India
Samoa,currency,Samoan Tālā
Samoa,continent,Insular Oceania
Samoa,shares border with,United States of America
Samoa,head of government,Tuila'epa Sa'ilele Malielegaoi
Samoa,flag,flag of Samoa
Samoa,legislative body,Legislative Assembly of Samoa
Samoa,capital,Apia
Samoa,edition or translation of,Snow White
Samoa,part of,Polynesia
Samoa,highest point,Silisili
Samoa,central bank,Central Bank of Samoa
Samoa,lowest point,Pacific Ocean
Solomon Islands,flag,flag of the Solomon Islands
Solomon Islands,official language,English
Solomon Islands,currency,Solomon Islands dollar
Solomon Islands,continent,Insular Oceania
Solomon Islands,capital,Honiara
Solomon Islands,head of state,Charles III of the United Kingdom
Solomon Islands,legislative body,National Parliament of Solomon Islands
Solomon Islands,named after,Solomon
Solomon Islands,located in/on physical feature,Melanesia
Solomon Islands,highest point,Mount Popomanaseu
Solomon Islands,lowest point,Pacific Ocean
Solomon Islands,central bank,Central Bank of Solomon Islands
Solomon Islands,described by source,Encyclopædia Britannica 11th edition
Vanuatu,shares border with,Australia
Vanuatu,legislative body,Parliament of Vanuatu
Vanuatu,currency,Vanuatu vatus
Vanuatu,flag,flag of Vanuatu
Vanuatu,follows,New Hebrides
Vanuatu,continent,Insular Oceania
Vanuatu,head of state,Nikenike Vurobaravu
Vanuatu,driving side,right
Vanuatu,replaces,New Hebrides
Vanuatu,highest point,Mount Tabwemasana
Vanuatu,lowest point,Pacific Ocean
Vanuatu,described by source,Encyclopædia Britannica 11th edition
Vanuatu,part of,Melanesia
Vanuatu,central bank,Reserve Bank of Vanuatu
Papua New Guinea,flag,flag of Papua New Guinea
Papua New Guinea,twinned administrative body,Toyota
Papua New Guinea,currency,kina
Papua New Guinea,legislative body,National Parliament of Papua New Guinea
Papua New Guinea,head of state,Charles III of the United Kingdom
Papua New Guinea,capital,Port Moresby
Papua New Guinea,located in/on physical feature,New Guinea
Papua New Guinea,highest point,Mount Wilhelm
Papua New Guinea,described by source,Brockhaus and Efron Encyclopedic Dictionary
Papua New Guinea,lowest point,Pacific Ocean
Papua New Guinea,central bank,Bank of Papua New Guinea
Papua New Guinea,different from,Guinea
Palau,located in or next to body of water,Pacific Ocean
Palau,currency,United States dollar
Palau,flag,flag of Palau
Palau,continent,Insular Oceania
Palau,capital,Ngerulmud
Palau,foundational text,Compact of Free Association
Palau,lowest point,Pacific Ocean
Palau,part of,Micronesia
Palau,driving side,right
Palau,highest point,Mount Ngerchelchuus
Palau,located in/on physical feature,Micronesia
India,highest point,Kanchenjunga
India,office held by head of government,Prime Minister of India
India,central bank,Reserve Bank of India
Tuvalu,flag,flag of Tuvalu
Tuvalu,continent,Insular Oceania
Tuvalu,head of state,Charles III of the United Kingdom
Tuvalu,part of,Polynesia
India,participant in,Group of Five
Tuvalu,lowest point,Pacific Ocean
Tuvalu,capital,Funafuti
Tuvalu,currency,Australian dollar
Tuvalu,located in/on physical feature,Polynesia
Tuvalu,highest point,Niulakita
Papua New Guinea,continent,Insular Oceania
Federated States of Micronesia,located in or next to body of water,Pacific Ocean
Federated States of Micronesia,flag,flag of the Federated States of Micronesia
Nauru,lowest point,Pacific Ocean
Federated States of Micronesia,official language,English
Federated States of Micronesia,currency,United States dollar
Federated States of Micronesia,continent,Insular Oceania
Federated States of Micronesia,basic form of government,federal republic
Federated States of Micronesia,twinned administrative body,Konan
Federated States of Micronesia,named after,Micronesia
Federated States of Micronesia,lowest point,Pacific Ocean
Federated States of Micronesia,part of,Micronesia
Federated States of Micronesia,located in/on physical feature,Micronesia
Federated States of Micronesia,highest point,Dolohmwar
Federated States of Micronesia,foundational text,Compact of Free Association
Federated States of Micronesia,driving side,right
Mongolia,part of,East Asia
Mongolia,replaces,Chinese Empire
Mongolia,highest point,Hüiten Peak
Mongolia,central bank,Bank of Mongolia
Mongolia,located in/on physical feature,East Asia
Mongolia,continent,Asia
Mongolia,official language,Mongolian
Federated States of Micronesia,different from,Micronesia
Mongolia,flag,flag of Mongolia
Mongolia,capital,Ulaanbaatar
Mongolia,currency,tugrik
Mongolia,basic form of government,parliamentary system
Mongolia,named after,Mongols
Mongolia,head of government,Oyunerdene Luvsannamsrai
Mongolia,head of state,Khurelsukh Ukhnaa
Mongolia,legislative body,State Great Khural
Fiji,flag,flag of Fiji
Fiji,capital,Suva
Fiji,legislative body,Parliament of Fiji
Fiji,continent,Insular Oceania
Fiji,head of government,Sitiveni Rabuka
Fiji,lowest point,Pacific Ocean
Fiji,located in/on physical feature,Melanesia
Fiji,central bank,Reserve Bank of Fiji
Fiji,highest point,Mount Tomanivi
Paraguay,head of state,Santiago Peña Palacios
Paraguay,continent,South America
Paraguay,flag,flag of Paraguay
Paraguay,capital,Asunción
Paraguay,currency,Paraguayan guaraní
Paraguay,named after,Paraguay River
Paraguay,highest judicial authority,Supreme Court of Paraguay
Paraguay,central bank,Central Bank of Paraguay
Paraguay,highest point,Cerro Tres Kandú
Paraguay,driving side,right
Paraguay,lowest point,Paraguay River
Guyana,flag,flag of Guyana
Guyana,currency,Guyanese dollar
Guyana,official language,English
Guyana,continent,South America
Guyana,capital,Georgetown
Guyana,legislative body,National Assembly
Guyana,head of state,Irfaan Ali
Ecuador,central bank,Central Bank of Ecuador
Ecuador,lowest point,Pacific Ocean
Ecuador,replaces,Gran Colombia
Ecuador,highest point,Chimborazo
Ecuador,driving side,right
Nauru,capital,Yaren District
Nauru,continent,Insular Oceania
Nauru,currency,Australian dollar
Nauru,flag,flag of Nauru
Mongolia,official observer status in organisation,Shanghai Cooperation Organisation
Mongolia,history of topic,history of Mongolia
Nauru,located in/on physical feature,Micronesia
Mongolia,driving side,right
Bolivia,flag,flag of Bolivia
Bolivia,currency,boliviano
Bolivia,head of state,Luis Arce
Bolivia,named after,Simón Bolívar
Bolivia,highest point,Nevado Sajama
Bolivia,central bank,Central Bank of Bolivia
Bolivia,lowest point,Paraguay River
Bolivia,driving side,right
Bolivia,geography of topic,geography of Bolivia
Guyana,history of topic,history of Guyana
Guyana,located in/on physical feature,South America
Guyana,different from,French Guiana
Guyana,highest point,Mount Roraima
Guyana,central bank,Bank of Guyana
Guyana,lowest point,Atlantic Ocean
Guyana,geography of topic,geography of Guyana
Ecuador,currency,United States dollar
Ecuador,continent,South America
Ecuador,flag,flag of Ecuador
Ecuador,named after,equator
Ecuador,capital,Quito
Ecuador,anthem,"Salve, Oh Patria"
Ecuador,legislative body,National Assembly
Bolivia,head of government,Luis Arce
Saint Vincent and the Grenadines,continent,North America
Ecuador,head of state,Daniel Noboa
Ecuador,head of government,Daniel Noboa
Saint Vincent and the Grenadines,head of government,Ralph Gonsalves
Bolivia,continent,South America
Saint Vincent and the Grenadines,currency,Eastern Caribbean dollar
Saint Vincent and the Grenadines,official language,English
Saint Vincent and the Grenadines,head of state,Charles III of the United Kingdom
Saint Vincent and the Grenadines,capital,Kingstown
Saint Vincent and the Grenadines,flag,flag of Saint Vincent and the Grenadines
Saint Vincent and the Grenadines,basic form of government,constitutional monarchy
Saint Vincent and the Grenadines,follows,West Indies Federation
Saint Vincent and the Grenadines,central bank,Eastern Caribbean Central Bank
Saint Vincent and the Grenadines,highest point,La Soufrière
Saint Lucia,continent,North America
Saint Lucia,official language,English
Saint Lucia,currency,Eastern Caribbean dollar
Saint Lucia,basic form of government,constitutional monarchy
Saint Lucia,follows,West Indies Federation
Saint Lucia,named after,Saint Lucy
Saint Lucia,head of state,Charles III of the United Kingdom
Trinidad and Tobago,official language,English
Saint Lucia,flag,flag of Saint Lucia
Saint Lucia,capital,Castries
Trinidad and Tobago,flag,flag of Trinidad and Tobago
Trinidad and Tobago,capital,Port of Spain
Trinidad and Tobago,currency,Trinidad and Tobago dollar
Saint Lucia,head of government,Allen Chastanet
Trinidad and Tobago,continent,North America
Trinidad and Tobago,head of government,Keith Rowley
Trinidad and Tobago,central bank,Central Bank of Trinidad and Tobago
Trinidad and Tobago,described by source,History of Ming
Trinidad and Tobago,located in/on physical feature,Caribbean
Trinidad and Tobago,highest point,El Cerro del Aripo
Saint Lucia,different from,country
Saint Lucia,central bank,Eastern Caribbean Central Bank
Saint Lucia,located in/on physical feature,Caribbean
Saint Kitts and Nevis,currency,Eastern Caribbean dollar
Saint Lucia,highest point,Mount Gimie
Saint Kitts and Nevis,continent,North America
Saint Kitts and Nevis,official language,English
Saint Kitts and Nevis,twinned administrative body,Miami-Dade County
Saint Kitts and Nevis,basic form of government,constitutional monarchy
Saint Kitts and Nevis,legislative body,National Assembly
Saint Kitts and Nevis,flag,flag of Saint Kitts and Nevis
Saint Kitts and Nevis,head of state,Charles III of the United Kingdom
Saint Kitts and Nevis,highest point,Mount Liamuiga
Saint Kitts and Nevis,central bank,Eastern Caribbean Central Bank
